image,label,stage
images\001904.png,labels\001904.txt,train
images\001905.png,labels\001905.txt,train
images\001906.png,labels\001906.txt,train
images\001907.png,labels\001907.txt,train
images\001908.png,labels\001908.txt,train
images\001909.png,labels\001909.txt,val
images\001910.png,labels\001910.txt,train
images\001911.png,labels\001911.txt,train
images\001912.png,labels\001912.txt,train
images\001913.png,labels\001913.txt,train
images\001914.png,labels\001914.txt,train
images\001915.png,labels\001915.txt,val
images\001916.png,labels\001916.txt,val
images\001917.png,labels\001917.txt,train
images\001918.png,labels\001918.txt,train
images\001919.png,labels\001919.txt,train
images\001920.png,labels\001920.txt,train
images\001921.png,labels\001921.txt,train
images\001922.png,labels\001922.txt,train
images\001923.png,labels\001923.txt,train
images\001924.png,labels\001924.txt,train
images\001925.png,labels\001925.txt,val
images\001926.png,labels\001926.txt,train
images\001927.png,labels\001927.txt,train
images\001928.png,labels\001928.txt,train
images\001929.png,labels\001929.txt,train
images\001930.png,labels\001930.txt,train
images\001931.png,labels\001931.txt,train
images\001932.png,labels\001932.txt,train
images\001933.png,labels\001933.txt,train
images\001934.png,labels\001934.txt,train
images\001935.png,labels\001935.txt,train
images\001936.png,labels\001936.txt,train
images\001937.png,labels\001937.txt,train
images\001938.png,labels\001938.txt,train
images\001939.png,labels\001939.txt,val
images\001940.png,labels\001940.txt,train
images\001941.png,labels\001941.txt,train
images\001942.png,labels\001942.txt,val
images\001943.png,labels\001943.txt,train
images\001944.png,labels\001944.txt,train
images\001945.png,labels\001945.txt,train
images\001946.png,labels\001946.txt,train
images\001947.png,labels\001947.txt,train
images\001948.png,labels\001948.txt,train
images\001949.png,labels\001949.txt,val
images\001950.png,labels\001950.txt,train
images\001951.png,labels\001951.txt,train
images\001952.png,labels\001952.txt,train
images\001953.png,labels\001953.txt,val
images\001954.png,labels\001954.txt,train
images\001955.png,labels\001955.txt,train
images\001956.png,labels\001956.txt,train
images\001957.png,labels\001957.txt,train
images\001958.png,labels\001958.txt,train
images\001959.png,labels\001959.txt,val
images\001960.png,labels\001960.txt,train
images\001961.png,labels\001961.txt,train
images\001962.png,labels\001962.txt,val
images\001963.png,labels\001963.txt,train
images\001964.png,labels\001964.txt,train
images\001965.png,labels\001965.txt,train
images\001966.png,labels\001966.txt,val
images\001967.png,labels\001967.txt,val
images\001968.png,labels\001968.txt,train
images\001969.png,labels\001969.txt,train
images\001970.png,labels\001970.txt,train
images\001971.png,labels\001971.txt,train
images\001972.png,labels\001972.txt,train
images\001973.png,labels\001973.txt,val
images\001974.png,labels\001974.txt,train
images\001975.png,labels\001975.txt,train
images\001976.png,labels\001976.txt,train
images\001977.png,labels\001977.txt,train
images\001978.png,labels\001978.txt,train
images\001979.png,labels\001979.txt,train
images\001980.png,labels\001980.txt,train
images\001981.png,labels\001981.txt,val
images\001982.png,labels\001982.txt,train
images\001983.png,labels\001983.txt,train
images\001984.png,labels\001984.txt,train
images\001985.png,labels\001985.txt,train
images\001986.png,labels\001986.txt,val
images\001987.png,labels\001987.txt,val
images\001988.png,labels\001988.txt,train
images\001989.png,labels\001989.txt,val
images\001990.png,labels\001990.txt,train
images\001991.png,labels\001991.txt,train
images\001992.png,labels\001992.txt,train
images\001993.png,labels\001993.txt,train
images\001994.png,labels\001994.txt,train
images\001995.png,labels\001995.txt,train
images\001996.png,labels\001996.txt,train
images\001997.png,labels\001997.txt,train
images\001998.png,labels\001998.txt,val
images\001999.png,labels\001999.txt,train
images\002000.png,labels\002000.txt,train
images\002001.png,labels\002001.txt,train
images\002002.png,labels\002002.txt,train
images\002003.png,labels\002003.txt,train
images\002004.png,labels\002004.txt,train
images\002005.png,labels\002005.txt,train
images\002006.png,labels\002006.txt,train
images\002007.png,labels\002007.txt,val
images\002008.png,labels\002008.txt,train
images\002009.png,labels\002009.txt,train
images\002010.png,labels\002010.txt,val
images\002011.png,labels\002011.txt,val
images\002012.png,labels\002012.txt,train
images\002013.png,labels\002013.txt,train
images\002014.png,labels\002014.txt,train
images\002015.png,labels\002015.txt,train
images\002016.png,labels\002016.txt,train
images\002017.png,labels\002017.txt,train
images\002018.png,labels\002018.txt,train
images\002019.png,labels\002019.txt,train
images\002020.png,labels\002020.txt,train
images\002021.png,labels\002021.txt,train
images\002022.png,labels\002022.txt,train
images\002023.png,labels\002023.txt,train
images\002024.png,labels\002024.txt,train
images\002025.png,labels\002025.txt,train
images\002026.png,labels\002026.txt,train
images\002027.png,labels\002027.txt,train
images\002028.png,labels\002028.txt,train
images\002029.png,labels\002029.txt,val
images\002030.png,labels\002030.txt,train
images\002031.png,labels\002031.txt,train
images\002032.png,labels\002032.txt,train
images\002033.png,labels\002033.txt,train
images\002034.png,labels\002034.txt,train
images\002035.png,labels\002035.txt,train
images\002036.png,labels\002036.txt,train
images\002037.png,labels\002037.txt,train
images\002038.png,labels\002038.txt,train
images\002039.png,labels\002039.txt,train
images\002040.png,labels\002040.txt,train
images\002041.png,labels\002041.txt,train
images\002042.png,labels\002042.txt,train
images\002043.png,labels\002043.txt,train
images\002044.png,labels\002044.txt,train
images\002045.png,labels\002045.txt,train
images\002046.png,labels\002046.txt,val
images\002047.png,labels\002047.txt,train
images\002048.png,labels\002048.txt,train
images\002049.png,labels\002049.txt,train
images\002050.png,labels\002050.txt,train
images\002051.png,labels\002051.txt,train
images\002052.png,labels\002052.txt,val
images\002053.png,labels\002053.txt,train
images\002054.png,labels\002054.txt,train
images\002055.png,labels\002055.txt,val
images\002056.png,labels\002056.txt,train
images\002057.png,labels\002057.txt,val
images\002058.png,labels\002058.txt,train
images\002059.png,labels\002059.txt,val
images\002060.png,labels\002060.txt,train
images\002061.png,labels\002061.txt,val
images\002062.png,labels\002062.txt,val
images\002063.png,labels\002063.txt,train
images\002064.png,labels\002064.txt,train
images\002065.png,labels\002065.txt,train
images\002066.png,labels\002066.txt,train
images\002067.png,labels\002067.txt,train
images\002068.png,labels\002068.txt,train
images\002069.png,labels\002069.txt,val
images\002070.png,labels\002070.txt,train
images\002071.png,labels\002071.txt,val
images\002072.png,labels\002072.txt,train
images\002073.png,labels\002073.txt,train
images\002074.png,labels\002074.txt,train
images\002075.png,labels\002075.txt,train
images\002076.png,labels\002076.txt,val
images\002077.png,labels\002077.txt,train
images\002078.png,labels\002078.txt,train
images\002079.png,labels\002079.txt,train
images\002080.png,labels\002080.txt,train
images\002081.png,labels\002081.txt,train
images\002082.png,labels\002082.txt,val
images\002083.png,labels\002083.txt,val
images\002084.png,labels\002084.txt,train
images\002085.png,labels\002085.txt,val
images\002086.png,labels\002086.txt,val
images\002087.png,labels\002087.txt,val
images\002088.png,labels\002088.txt,train
images\002089.png,labels\002089.txt,train
images\002090.png,labels\002090.txt,val
images\002091.png,labels\002091.txt,train
images\002092.png,labels\002092.txt,train
images\002093.png,labels\002093.txt,train
images\002094.png,labels\002094.txt,train
images\002095.png,labels\002095.txt,train
images\002096.png,labels\002096.txt,train
images\002097.png,labels\002097.txt,val
images\002098.png,labels\002098.txt,train
images\002099.png,labels\002099.txt,train
images\002100.png,labels\002100.txt,train
images\002101.png,labels\002101.txt,train
images\002102.png,labels\002102.txt,val
images\002103.png,labels\002103.txt,train
images\002104.png,labels\002104.txt,train
images\002105.png,labels\002105.txt,train
images\002106.png,labels\002106.txt,train
images\002107.png,labels\002107.txt,train
images\002108.png,labels\002108.txt,train
images\002109.png,labels\002109.txt,train
images\002110.png,labels\002110.txt,train
images\002111.png,labels\002111.txt,val
images\002112.png,labels\002112.txt,train
images\002113.png,labels\002113.txt,train
images\002114.png,labels\002114.txt,val
images\002115.png,labels\002115.txt,train
images\002116.png,labels\002116.txt,train
images\002117.png,labels\002117.txt,val
images\002118.png,labels\002118.txt,train
images\002119.png,labels\002119.txt,train
images\002120.png,labels\002120.txt,train
images\002121.png,labels\002121.txt,train
images\002122.png,labels\002122.txt,train
images\002123.png,labels\002123.txt,train
images\002124.png,labels\002124.txt,val
images\002125.png,labels\002125.txt,train
images\002126.png,labels\002126.txt,train
images\002127.png,labels\002127.txt,train
images\002128.png,labels\002128.txt,train
images\002129.png,labels\002129.txt,train
images\002130.png,labels\002130.txt,train
images\002131.png,labels\002131.txt,train
images\002132.png,labels\002132.txt,train
images\002133.png,labels\002133.txt,train
images\002134.png,labels\002134.txt,val
images\002135.png,labels\002135.txt,train
images\002136.png,labels\002136.txt,train
images\002137.png,labels\002137.txt,val
images\002138.png,labels\002138.txt,val
images\002139.png,labels\002139.txt,val
images\002140.png,labels\002140.txt,train
images\002141.png,labels\002141.txt,train
images\002142.png,labels\002142.txt,train
images\002143.png,labels\002143.txt,train
images\002144.png,labels\002144.txt,train
images\002145.png,labels\002145.txt,train
images\002146.png,labels\002146.txt,train
images\002147.png,labels\002147.txt,train
images\002148.png,labels\002148.txt,train
images\002149.png,labels\002149.txt,train
images\002150.png,labels\002150.txt,train
images\002151.png,labels\002151.txt,train
images\002152.png,labels\002152.txt,val
images\002153.png,labels\002153.txt,train
images\002154.png,labels\002154.txt,val
images\002155.png,labels\002155.txt,train
images\002156.png,labels\002156.txt,train
images\002157.png,labels\002157.txt,train
images\002158.png,labels\002158.txt,val
images\002159.png,labels\002159.txt,train
images\002160.png,labels\002160.txt,train
images\002161.png,labels\002161.txt,val
images\002162.png,labels\002162.txt,train
images\002163.png,labels\002163.txt,train
images\002164.png,labels\002164.txt,train
images\002165.png,labels\002165.txt,train
images\002166.png,labels\002166.txt,train
images\002167.png,labels\002167.txt,train
images\002168.png,labels\002168.txt,train
images\002169.png,labels\002169.txt,val
images\002170.png,labels\002170.txt,train
images\002171.png,labels\002171.txt,train
images\002172.png,labels\002172.txt,train
images\002173.png,labels\002173.txt,train
images\002174.png,labels\002174.txt,train
images\002175.png,labels\002175.txt,train
images\002176.png,labels\002176.txt,train
images\002177.png,labels\002177.txt,train
images\002178.png,labels\002178.txt,train
images\002179.png,labels\002179.txt,train
images\002180.png,labels\002180.txt,train
images\002181.png,labels\002181.txt,train
images\002182.png,labels\002182.txt,train
images\002183.png,labels\002183.txt,val
images\002184.png,labels\002184.txt,train
images\002185.png,labels\002185.txt,val
images\002186.png,labels\002186.txt,val
images\002187.png,labels\002187.txt,train
images\002188.png,labels\002188.txt,train
images\002189.png,labels\002189.txt,train
images\002190.png,labels\002190.txt,val
images\002191.png,labels\002191.txt,train
images\002192.png,labels\002192.txt,train
images\002193.png,labels\002193.txt,train
images\002194.png,labels\002194.txt,train
images\002195.png,labels\002195.txt,train
images\002196.png,labels\002196.txt,val
images\002197.png,labels\002197.txt,train
images\002198.png,labels\002198.txt,train
images\002199.png,labels\002199.txt,train
images\002200.png,labels\002200.txt,val
images\002201.png,labels\002201.txt,train
images\002202.png,labels\002202.txt,train
images\002203.png,labels\002203.txt,train
images\002204.png,labels\002204.txt,train
images\002205.png,labels\002205.txt,train
images\002206.png,labels\002206.txt,train
images\002207.png,labels\002207.txt,train
images\002208.png,labels\002208.txt,train
images\002209.png,labels\002209.txt,train
